id_fat_prouni;id_codigo_intituicao;id_municipio;id_tipo_bolsa;id_curso;id_turno;id_regiao;id_estado;id_etinia;modalidade_ensino_bolsa;sexo_beneficiario;data_nascimento;beneficio_deficiente_fisico;ano_concessao_bolsa
391;27;186;0;33;;4;24;0;0;M;02/04/1983;N;2020
392;16;78;0;49;;2;15;1;0;F;26/03/2001;N;2020
393;16;187;0;11;;0;14;0;0;F;10/05/1993;N;2020
394;16;188;0;11;;2;15;0;0;F;04/03/1994;N;2020
395;16;0;0;11;;0;6;2;0;M;14/09/1994;N;2020
396;16;179;0;11;;0;6;0;0;M;15/09/1991;N;2020
397;65;189;0;4;0.0;2;15;0;1;M;27/05/1995;N;2020
398;65;190;0;4;0.0;2;15;3;1;F;15/03/2001;N;2020
399;65;133;0;4;0.0;2;15;0;1;M;12/05/2002;N;2020
400;65;191;0;4;0.0;2;15;0;1;F;24/07/2002;N;2020
401;65;192;0;4;0.0;2;15;0;1;F;10/08/1991;N;2020
402;65;192;0;4;0.0;2;15;0;1;F;27/07/2001;N;2020
403;65;193;0;4;0.0;2;15;1;1;F;14/02/2000;N;2020
404;65;194;0;4;0.0;2;15;1;1;F;08/03/1997;N;2020
405;65;195;0;4;0.0;2;15;0;1;F;02/10/2000;N;2020
406;65;196;0;4;0.0;2;15;1;1;F;16/01/2002;N;2020
407;38;98;1;14;0.0;4;10;0;1;M;03/11/1990;N;2020
408;38;98;1;14;0.0;4;10;0;1;M;20/07/1999;N;2020
409;66;197;0;33;0.0;4;10;0;1;M;08/02/2001;N;2020
410;66;198;0;33;0.0;4;10;0;1;F;11/06/1985;N;2020
411;66;198;0;33;0.0;4;10;2;1;M;20/06/2002;N;2020
412;66;198;0;33;0.0;4;10;2;1;M;22/10/1999;N;2020
413;22;58;1;5;1.0;2;12;0;1;M;10/11/2002;N;2020
414;22;60;1;5;1.0;2;12;1;1;F;27/06/2002;N;2020
415;22;59;1;5;1.0;2;12;0;1;F;08/11/2002;N;2020
416;22;199;1;5;1.0;2;12;0;1;M;24/09/2000;N;2020
417;22;200;1;5;1.0;2;12;0;1;M;30/11/1999;N;2020
418;22;201;1;5;1.0;2;12;1;1;M;08/01/2001;N;2020
419;22;202;1;5;1.0;2;12;1;1;M;18/10/2000;N;2020
420;22;58;1;5;1.0;2;12;1;1;M;10/12/2001;N;2020
421;22;136;1;5;1.0;2;12;0;1;F;12/09/2002;N;2020
422;22;203;1;5;1.0;2;12;1;1;F;15/12/2001;N;2020
423;22;59;1;5;1.0;2;12;1;1;F;23/10/1997;N;2020
424;22;58;1;5;1.0;2;12;1;1;M;01/08/2001;N;2020
425;22;9;1;5;1.0;2;12;0;1;F;20/04/2003;N;2020
426;22;204;1;5;1.0;2;12;0;1;F;25/09/2002;N;2020
427;22;58;1;5;1.0;2;12;0;1;F;22/05/2002;N;2020
428;22;181;1;5;1.0;2;12;1;1;F;16/10/2001;N;2020
429;22;58;1;5;1.0;2;12;0;1;F;03/12/2000;N;2020
430;22;58;1;5;1.0;2;12;0;1;F;07/12/2001;N;2020
431;22;58;1;5;1.0;2;12;1;1;F;10/01/2000;N;2020
432;22;205;1;5;1.0;2;12;0;1;F;14/02/2003;N;2020
433;22;206;1;5;1.0;2;12;0;1;F;11/03/1999;N;2020
434;22;58;1;5;1.0;2;12;1;1;F;11/11/1997;N;2020
435;22;181;1;5;1.0;2;12;0;1;M;08/08/2001;N;2020
436;22;134;1;5;1.0;2;12;0;1;F;24/07/2002;N;2020
437;22;207;1;5;1.0;2;12;0;1;F;30/09/2001;N;2020
438;22;58;1;5;1.0;2;12;0;1;F;04/10/2000;N;2020
439;22;58;1;5;1.0;2;12;0;1;F;24/10/2002;N;2020
440;22;208;1;5;1.0;2;12;1;1;M;09/03/2002;N;2020
441;22;209;1;5;1.0;2;12;2;1;F;21/10/2000;N;2020
442;22;210;1;5;1.0;2;12;0;1;M;19/10/2001;N;2020
443;22;58;1;5;1.0;2;12;0;1;M;31/05/1999;N;2020
444;22;10;1;5;1.0;2;12;1;1;F;22/09/2002;N;2020
445;22;58;1;5;1.0;2;12;1;1;F;28/05/1996;N;2020
446;22;58;1;5;1.0;2;12;0;1;M;08/10/1999;N;2020
447;22;58;1;5;1.0;2;12;1;1;F;12/01/2003;N;2020
448;22;58;1;5;1.0;2;12;1;1;F;17/01/1995;N;2020
449;22;58;1;5;1.0;2;12;2;1;M;30/10/1997;N;2020
450;22;211;1;5;1.0;2;12;2;1;F;28/07/2001;N;2020
451;22;134;1;5;1.0;2;12;0;1;F;13/01/2002;N;2020
452;22;58;1;5;1.0;2;12;0;1;F;21/12/2001;N;2020
453;22;212;1;5;1.0;2;12;0;1;F;12/07/2001;N;2020
454;22;63;1;5;1.0;2;12;0;1;F;15/06/2002;N;2020
455;22;58;1;5;1.0;2;12;0;1;M;10/02/2002;N;2020
456;22;59;1;5;1.0;2;12;1;1;M;04/07/2002;N;2020
457;22;213;1;5;1.0;2;12;0;1;F;22/11/2000;N;2020
458;22;214;1;5;1.0;2;12;0;1;F;29/12/2000;N;2020
459;22;58;1;5;1.0;2;12;1;1;F;23/08/2000;N;2020
460;22;203;1;5;1.0;2;12;0;1;F;13/10/2002;N;2020
461;22;58;1;5;1.0;2;12;0;1;F;07/07/1997;N;2020
462;22;215;1;5;1.0;2;12;1;1;F;18/08/1999;N;2020
463;22;134;1;5;1.0;2;12;0;1;F;19/09/2002;N;2020
464;22;216;1;5;1.0;2;12;1;1;M;26/09/2000;N;2020
465;22;58;1;5;1.0;2;12;0;1;F;27/08/2001;N;2020
466;22;58;1;5;1.0;2;12;0;1;F;24/04/2001;N;2020
467;22;217;1;5;1.0;2;12;1;1;M;20/08/2000;N;2020
468;22;58;1;5;1.0;2;12;0;1;M;18/09/2001;N;2020
469;22;58;1;5;1.0;2;12;1;1;M;31/10/1986;N;2020
470;16;113;0;10;;4;20;0;0;F;03/09/1996;N;2020
471;16;113;0;10;;4;20;1;0;F;15/03/1969;N;2020
472;16;113;0;10;;4;20;3;0;F;19/02/1991;N;2020
473;16;218;0;8;;0;6;0;0;F;24/11/1998;N;2020
474;16;12;0;21;;0;6;0;0;M;08/05/1996;N;2020
475;16;219;0;0;;4;10;0;0;M;05/08/1983;N;2020
476;16;219;0;0;;4;10;2;0;F;21/06/1997;N;2020
477;16;219;0;0;;4;10;0;0;F;26/03/1980;N;2020
478;16;98;0;0;;4;10;2;0;F;26/01/1994;N;2020
479;15;31;0;14;0.0;3;0;0;1;M;18/09/2000;N;2020
480;15;220;0;14;0.0;3;18;2;1;F;15/01/1998;N;2020
481;15;220;0;14;0.0;3;18;0;1;F;10/08/2000;N;2020
482;15;31;0;8;0.0;3;0;1;1;F;22/07/2001;N;2020
483;15;31;0;8;0.0;3;0;2;1;F;16/07/2000;N;2020
484;15;31;0;8;0.0;3;0;0;1;F;17/03/2001;N;2020
485;27;221;0;11;;2;17;0;0;M;22/02/1989;N;2020
486;27;222;0;31;;1;9;1;0;M;18/08/2001;N;2020
487;27;223;0;50;;2;1;0;0;M;07/01/2002;N;2020
488;18;35;0;51;2.0;0;7;1;1;M;21/12/1996;N;2020
489;18;224;0;51;2.0;0;7;1;1;M;24/07/2000;N;2020
490;18;67;0;51;2.0;0;7;1;1;F;21/08/2001;N;2020
491;18;225;0;51;2.0;0;7;3;1;F;26/08/2000;N;2020
492;18;226;0;51;2.0;0;7;1;1;M;16/08/1996;N;2020
493;18;197;0;51;2.0;4;10;0;1;F;14/10/1997;N;2020
494;18;227;0;51;2.0;0;6;1;1;M;01/07/2001;N;2020
495;18;228;0;51;2.0;0;6;0;1;F;16/10/2001;N;2020
496;18;68;0;51;2.0;0;6;0;1;F;05/12/1997;N;2020
497;18;229;0;51;2.0;0;7;0;1;M;17/09/1999;N;2020
498;18;230;0;51;2.0;0;7;1;1;F;27/05/1997;N;2020
499;18;67;0;51;2.0;0;7;1;1;M;21/04/2000;N;2020
500;18;231;0;29;0.0;0;7;1;1;F;02/09/1997;N;2020
501;67;232;0;44;;2;15;0;0;F;14/05/1996;N;2020
502;68;79;0;5;2.0;0;11;1;1;M;16/05/1997;N;2020
503;68;79;0;5;2.0;0;11;1;1;F;13/07/1996;N;2020
504;68;79;0;5;2.0;0;11;1;1;M;04/10/2001;N;2020
505;68;79;0;5;2.0;0;11;0;1;M;27/10/1996;N;2020
506;68;79;0;5;2.0;0;11;2;1;M;05/09/2000;N;2020
507;68;79;0;5;2.0;0;11;0;1;F;14/01/2001;N;2020
508;68;79;0;5;2.0;0;11;0;1;M;11/05/2000;N;2020
509;17;34;1;33;0.0;0;7;1;1;M;13/01/1997;N;2020
510;17;105;1;33;0.0;0;7;1;1;M;03/05/1999;N;2020
511;69;24;0;52;1.0;0;14;0;1;M;03/05/2002;N;2020
512;70;233;0;1;0.0;1;5;0;1;M;19/12/1995;N;2020
513;0;73;0;10;;0;7;1;0;M;30/03/1992;N;2020
514;57;22;1;2;0.0;0;7;0;1;F;01/05/1999;N;2020
515;57;22;1;2;0.0;0;7;1;1;M;08/12/1999;N;2020
516;57;234;0;47;0.0;0;7;1;1;M;14/11/1995;N;2020
517;57;22;1;47;0.0;0;7;3;1;F;13/01/2001;N;2020
518;57;22;1;47;0.0;0;7;1;1;M;15/09/1998;N;2020
519;57;22;1;47;0.0;0;7;1;1;M;08/04/2002;N;2020
520;57;235;1;47;0.0;0;7;1;1;M;27/03/2002;N;2020
521;57;22;1;47;0.0;0;7;1;1;M;16/08/1999;N;2020
522;57;236;1;47;0.0;0;7;1;1;M;03/01/2002;N;2020
523;57;22;1;47;0.0;0;7;0;1;F;01/10/2001;N;2020
524;0;237;0;10;;4;20;1;0;F;18/06/1997;N;2020
525;0;238;0;10;;1;5;1;0;M;02/01/1992;N;2020
526;0;58;0;10;;2;12;0;0;M;16/09/2000;N;2020
527;11;239;0;42;3.0;0;14;0;1;M;09/08/1996;N;2020
528;11;24;0;42;0.0;0;14;0;1;M;03/06/1996;N;2020
529;11;24;0;42;0.0;0;14;0;1;M;30/09/1999;N;2020
530;11;24;1;42;0.0;0;14;0;1;F;16/12/2001;N;2020
531;11;24;1;42;0.0;0;14;1;1;F;20/11/2000;N;2020
532;16;240;0;21;;0;6;1;0;M;16/07/2000;N;2020
533;16;12;0;21;;0;6;0;0;M;16/09/1993;N;2020
534;71;241;0;53;0.0;0;7;1;1;M;03/02/2002;N;2020
535;71;242;0;53;0.0;0;6;0;1;F;13/09/2001;N;2020
536;71;243;0;53;0.0;0;7;1;1;M;20/03/2001;N;2020
537;71;244;0;12;0.0;0;7;1;1;F;26/01/2002;N;2020
538;16;185;0;10;;0;11;0;0;F;22/10/1997;N;2020
539;16;245;0;19;;0;11;3;0;F;20/02/1999;N;2020
540;16;79;0;19;;0;11;0;0;M;06/01/2003;N;2020
541;16;185;0;19;;0;11;2;0;F;13/09/2001;N;2020
542;16;245;0;19;;0;11;0;0;F;06/11/1997;N;2020
543;16;246;0;10;;1;5;0;0;F;21/12/1997;N;2020
544;16;247;0;10;;1;5;1;0;F;22/08/1999;N;2020
545;16;248;0;10;;1;5;1;0;M;15/03/1994;N;2020
546;16;0;0;10;;0;6;0;0;F;11/09/1997;N;2020
547;54;78;0;6;1.0;2;15;2;1;F;18/04/2001;N;2020
548;72;19;0;26;1.0;2;15;0;1;F;29/05/2000;N;2020
549;72;249;0;26;1.0;2;15;0;1;F;11/07/2000;N;2020
550;72;19;0;26;1.0;2;15;2;1;M;26/09/2001;N;2020
551;72;19;0;26;1.0;2;15;0;1;F;04/07/2002;N;2020
552;72;250;0;26;1.0;2;15;1;1;M;07/07/1998;N;2020
553;72;19;0;26;1.0;2;15;0;1;F;14/07/1999;N;2020
554;65;251;0;6;1.0;2;15;0;1;M;17/03/2000;N;2020
555;22;30;1;9;3.0;2;12;0;1;M;14/08/1998;N;2020
556;73;24;0;33;0.0;0;14;0;1;F;03/10/2000;N;2020
557;16;252;0;10;;3;21;0;0;F;03/06/1994;N;2020
558;16;253;0;21;;3;18;0;0;M;03/04/1997;N;2020
559;27;254;0;54;;2;1;2;0;F;28/07/1999;N;2020
560;11;24;1;42;0.0;0;14;1;1;M;21/03/2000;N;2020
561;11;255;0;42;0.0;0;14;1;1;M;25/02/1987;N;2020
562;11;24;1;42;0.0;0;14;0;1;F;17/05/2000;N;2020
563;11;24;1;42;0.0;0;14;2;1;F;11/01/2000;N;2020
564;11;24;0;42;0.0;0;14;0;1;M;20/11/2001;N;2020
565;13;12;0;55;;0;6;0;0;F;08/07/1972;N;2020
566;13;12;0;55;;0;6;1;0;M;02/03/1990;N;2020
567;13;256;0;56;;4;22;5;0;F;30/05/2001;N;2020
568;0;158;0;17;;0;7;1;0;M;19/04/2000;N;2020
569;13;257;0;19;;2;16;0;0;M;14/04/1992;N;2020
570;13;258;0;19;;2;16;2;0;F;24/05/2002;N;2020
571;13;18;0;8;;0;7;1;0;F;16/11/1979;N;2020
572;13;150;0;19;;3;19;0;0;F;28/11/1998;N;2020
573;55;7;1;5;0.0;0;7;0;1;F;13/07/2000;N;2020
574;74;7;0;16;1.0;0;7;1;1;F;14/04/2000;N;2020
575;33;88;0;5;0.0;4;20;1;1;M;08/07/2000;N;2020
576;33;121;0;5;0.0;4;20;0;1;F;25/09/1997;N;2020
577;33;88;0;5;0.0;4;20;0;1;M;25/09/1991;N;2020
578;33;259;0;5;0.0;2;12;0;1;M;24/08/2002;N;2020
579;33;88;0;5;0.0;4;20;0;1;F;09/11/2001;N;2020
580;33;88;0;5;0.0;4;20;0;1;M;27/12/1996;N;2020
581;33;160;0;5;0.0;4;20;0;1;F;22/10/2000;N;2020
582;33;88;0;5;0.0;4;20;0;1;F;02/07/1996;N;2020
583;33;88;0;5;0.0;4;20;1;1;M;20/12/1995;N;2020
584;33;88;0;5;0.0;4;20;2;1;F;05/01/1998;N;2020
585;33;88;0;5;0.0;4;20;0;1;F;28/10/2000;N;2020
586;33;88;0;5;0.0;4;20;0;1;F;24/04/2001;N;2020
587;75;102;1;57;0.0;2;15;0;1;M;06/08/1994;N;2020
588;16;260;0;10;;1;5;1;0;M;16/02/1996;N;2020
589;52;31;1;19;;3;0;1;0;M;28/07/2001;N;2020
590;16;261;0;10;;4;20;2;0;M;03/06/2000;N;2020
591;52;262;1;46;;1;5;1;0;M;27/05/1998;N;2020
592;16;187;0;10;;0;14;0;0;F;29/03/2001;N;2020
593;52;262;1;46;;1;5;1;0;M;12/12/1995;N;2020
594;16;160;0;19;;4;20;0;0;M;28/07/1989;N;2020
595;52;262;1;46;;1;5;0;0;M;02/09/1995;N;2020
596;65;194;0;5;0.0;2;15;1;1;M;02/02/2001;N;2020
597;52;263;1;15;;1;5;1;0;F;11/06/1982;N;2020
598;65;194;0;5;0.0;2;15;2;1;F;12/09/1991;N;2020
599;76;82;0;7;2.0;3;21;0;1;F;16/04/2001;N;2020
600;65;264;0;5;0.0;2;15;2;1;F;26/12/2002;N;2020
601;65;194;0;5;0.0;2;15;0;1;M;24/05/2002;N;2020
602;65;194;0;5;0.0;2;15;0;1;F;08/08/2000;N;2020
603;65;265;0;5;0.0;2;8;2;1;M;25/05/2001;N;2020
604;1;79;0;16;1.0;0;11;2;1;F;13/09/2000;N;2020
605;65;194;0;5;0.0;2;15;2;1;M;18/12/1999;N;2020
606;65;266;0;5;0.0;2;15;2;1;M;27/04/1999;N;2020
607;47;267;0;25;1.0;0;6;1;1;F;04/07/2000;N;2020
608;4;7;0;32;0.0;0;7;2;1;M;03/10/2000;N;2020
609;65;268;0;5;0.0;2;15;2;1;F;18/06/1988;N;2020
610;4;7;0;32;0.0;0;7;0;1;F;11/09/1999;N;2020
611;65;269;0;5;0.0;2;15;2;1;F;06/01/1990;N;2020
612;4;8;0;11;0.0;0;7;1;1;F;20/05/1989;N;2020
613;65;194;0;5;0.0;2;15;0;1;F;15/09/1999;N;2020
614;4;7;0;11;0.0;0;7;0;1;F;11/02/2000;N;2020
615;38;202;1;3;3.0;2;12;1;1;F;31/05/2002;N;2020
616;4;4;0;4;1.0;0;6;1;1;M;11/09/1996;N;2020
617;61;270;0;11;1.0;2;17;0;1;F;25/07/2001;N;2020
618;0;11;0;8;;0;7;0;0;M;17/05/1989;N;2020
619;15;31;0;24;0.0;3;0;1;1;F;18/06/2002;N;2020
620;15;33;0;24;0.0;3;18;2;1;F;13/02/2002;N;2020
621;15;33;0;24;0.0;3;18;0;1;F;25/03/1991;N;2020
622;0;73;0;31;;0;7;0;0;F;27/02/1986;N;2020
623;15;31;0;24;0.0;3;0;1;1;F;09/05/2001;N;2020
624;47;68;0;29;0.0;0;6;2;1;F;09/01/1995;N;2020
625;17;86;1;46;0.0;0;7;2;1;F;12/07/1994;N;2020
626;29;83;0;26;0.0;0;7;1;1;F;08/05/1996;N;2020
627;17;18;1;46;0.0;0;7;0;1;M;18/09/2000;N;2020
628;23;68;0;23;0.0;0;6;0;1;F;11/06/2002;N;2020
629;0;271;0;0;;3;18;1;0;F;12/12/1971;N;2020
630;23;272;0;58;;0;6;0;0;M;27/05/1999;N;2020
631;67;273;0;29;;3;19;0;0;M;01/05/2001;N;2020
632;24;7;0;11;0.0;0;7;2;1;F;28/04/1985;N;2020
633;67;274;0;15;;0;7;2;0;F;04/08/1990;N;2020
634;24;7;0;11;0.0;0;7;2;1;F;18/12/1999;N;2020
635;77;275;0;11;0.0;1;9;1;1;M;04/06/1994;N;2020
636;78;88;0;7;0.0;4;20;1;1;M;06/02/2002;N;2020
637;77;276;0;11;0.0;1;9;1;1;F;07/03/2001;N;2020
638;78;88;0;7;0.0;4;20;0;1;F;02/08/2000;N;2020
639;67;19;0;19;;2;15;0;0;M;15/02/1995;N;2020
640;0;31;0;21;;3;0;1;0;M;26/07/2001;N;2020
641;67;183;0;10;;2;12;0;0;M;23/01/1985;N;2020
642;0;277;0;47;;3;18;1;0;F;11/08/2001;N;2020
643;0;31;0;59;;3;0;2;0;F;01/03/2001;N;2020
644;0;278;0;31;;2;25;0;0;F;20/08/1996;N;2020
645;52;279;1;17;;0;6;1;0;M;18/09/1998;N;2020
646;60;19;1;23;0.0;2;15;0;1;F;19/01/1972;N;2020
647;60;280;1;23;0.0;2;15;0;1;F;12/02/2001;N;2020
648;60;281;1;23;0.0;2;15;0;1;F;12/08/1992;N;2020
649;52;282;1;0;;0;6;1;0;F;26/02/1979;N;2020
650;52;283;1;0;;1;4;1;0;F;12/02/2000;N;2020
651;0;284;0;47;;3;21;0;0;F;15/09/2000;N;2020
652;79;68;0;3;0.0;0;6;1;1;F;16/03/1999;N;2020
653;80;31;0;16;0.0;3;0;2;1;F;08/08/2001;N;2020
654;80;285;0;16;0.0;0;6;1;1;F;08/06/2002;N;2020
655;0;286;0;3;0.0;0;7;0;1;F;17/08/2002;N;2020
656;51;287;0;26;0.0;0;6;1;1;F;14/04/2002;N;2020
657;51;288;0;26;0.0;0;6;0;1;F;21/05/2002;N;2020
658;51;289;0;26;0.0;0;6;3;1;F;28/05/1998;N;2020
659;23;68;1;3;0.0;0;6;0;1;F;04/08/1997;N;2020
660;23;68;1;3;0.0;0;6;1;1;F;07/12/2000;N;2020
661;81;290;1;6;0.0;0;6;1;1;F;09/12/1999;N;2020
662;81;291;0;6;0.0;0;6;1;1;F;30/03/2000;N;2020
663;64;31;0;16;1.0;3;0;1;1;F;25/03/2000;N;2020
664;30;292;0;3;0.0;2;12;0;1;F;27/10/2002;N;2020
665;81;290;0;6;0.0;0;6;1;1;F;19/03/2001;N;2020
666;81;293;0;6;0.0;0;6;1;1;F;29/04/1999;N;2020
667;30;294;0;3;0.0;2;3;0;1;F;11/06/2001;N;2020
668;82;7;0;33;0.0;0;7;1;1;M;28/03/1984;S;2020
669;32;87;0;7;0.0;2;13;1;1;F;10/11/1998;N;2020
670;32;295;0;16;;2;13;0;0;M;24/10/2001;N;2020
671;83;76;0;11;;1;5;4;0;M;14/05/1997;N;2020
672;0;31;0;53;;3;0;0;0;F;21/06/1967;N;2020
673;0;31;0;53;;3;0;1;0;F;14/09/2000;N;2020
674;0;296;0;10;0.0;0;7;3;1;F;15/10/2002;N;2020
675;84;297;0;46;1.0;4;10;0;1;M;10/08/2001;N;2020
676;52;31;1;55;;3;0;1;0;M;22/05/1963;N;2020
677;52;298;1;60;;1;5;1;0;F;09/04/2001;N;2020
678;52;164;0;0;;2;15;0;0;M;11/10/2001;N;2020
679;52;299;1;0;;2;15;2;0;F;20/06/1985;N;2020
680;85;300;0;3;0.0;1;4;0;1;M;22/07/2001;N;2020
681;1;185;0;32;0.0;0;11;2;1;F;22/05/1997;N;2020
682;86;301;0;31;0.0;0;7;2;1;M;05/01/1996;N;2020
683;47;68;0;19;1.0;0;6;0;1;F;28/11/2001;N;2020
684;4;7;0;11;0.0;0;7;1;1;F;06/10/2001;N;2020
685;4;7;0;61;1.0;0;7;0;1;F;19/12/2000;N;2020
686;61;109;0;6;0.0;2;17;0;1;F;15/01/1999;N;2020
687;1;156;0;34;;2;17;0;0;F;12/11/1989;N;2020
688;38;98;1;19;3.0;4;10;2;1;M;05/11/1997;N;2020
689;38;98;1;19;3.0;4;10;1;1;M;18/07/2000;N;2020
690;18;70;0;0;0.0;0;7;0;1;F;27/06/2002;N;2020
691;18;302;0;0;0.0;0;7;1;1;F;14/01/2000;N;2020
692;18;303;0;0;0.0;0;7;1;1;M;14/06/2001;N;2020
693;18;35;0;0;0.0;0;7;2;1;F;12/09/1996;N;2020
694;18;304;0;0;0.0;0;7;1;1;F;16/07/2000;N;2020
695;18;35;0;0;0.0;0;7;0;1;M;08/06/1976;N;2020
696;18;305;0;0;0.0;0;7;0;1;M;20/11/2002;N;2020
697;18;70;0;11;0.0;0;7;0;1;M;10/03/2001;N;2020
698;18;306;0;11;0.0;0;7;1;1;M;14/02/2000;N;2020
699;18;307;0;11;0.0;0;7;1;1;F;25/11/2002;N;2020
700;18;231;0;11;0.0;0;7;1;1;F;10/02/2001;N;2020
701;18;35;0;11;0.0;0;7;1;1;F;25/01/2000;N;2020
702;18;35;0;11;0.0;0;7;1;1;M;09/09/1996;N;2020
703;18;308;0;11;0.0;0;7;1;1;M;13/05/2002;N;2020
704;18;303;0;62;0.0;0;7;0;1;F;19/02/1980;N;2020
705;20;239;1;0;;0;14;0;0;F;06/08/2001;N;2020
706;20;239;1;0;;0;14;0;0;F;17/05/2002;N;2020
707;20;239;0;0;;0;14;0;0;F;25/07/1984;N;2020
708;20;239;1;10;;0;14;0;0;M;20/09/1993;N;2020
709;15;31;0;23;0.0;3;0;1;1;F;29/06/2000;N;2020
710;15;31;0;23;0.0;3;0;0;1;M;08/03/1999;N;2020
711;15;220;0;23;0.0;3;18;2;1;F;11/09/2001;N;2020
712;15;309;0;23;0.0;3;18;0;1;F;07/12/2000;N;2020
713;15;31;0;23;0.0;3;0;1;1;M;13/09/1995;N;2020
714;67;79;0;17;;0;11;0;0;F;23/05/2001;N;2020
715;0;310;0;11;;3;18;1;0;F;20/02/1992;N;2020
716;87;311;0;26;1.0;0;7;1;1;F;17/12/2002;N;2020
717;77;312;1;19;0.0;1;9;1;1;M;14/10/1999;N;2020
718;77;313;0;19;0.0;1;9;1;1;F;24/09/2000;N;2020
719;77;312;0;19;0.0;1;9;1;1;M;07/03/2002;N;2020
720;77;314;0;19;0.0;1;9;0;1;F;20/02/1989;N;2020
721;77;276;0;19;0.0;1;9;1;1;F;17/12/2002;N;2020
722;10;19;0;63;1.0;2;15;1;1;M;10/12/1993;N;2020
723;77;315;1;5;1.0;1;9;1;1;M;11/04/1998;N;2020
724;88;316;0;4;1.0;2;15;1;1;F;26/01/2001;N;2020
725;77;312;1;5;1.0;1;9;1;1;F;29/01/2002;N;2020
726;89;317;0;5;0.0;0;7;0;1;M;15/08/1997;N;2020
727;56;318;1;30;1.0;2;15;1;1;M;14/03/2002;N;2020
728;23;68;0;12;0.0;0;6;0;1;F;20/11/1997;N;2020
729;25;319;0;10;;0;7;4;0;F;21/09/1974;N;2020
730;56;320;1;30;1.0;2;15;1;1;M;26/02/2002;N;2020
731;90;321;0;25;;1;5;0;0;F;27/09/1990;N;2020
732;56;322;0;30;1.0;2;15;0;1;M;01/07/1994;N;2020
733;0;31;0;8;;3;0;1;0;M;18/06/1997;N;2020
734;56;323;1;30;1.0;0;7;0;1;M;10/12/1999;N;2020
735;0;31;0;8;;3;0;1;0;F;29/09/2001;N;2020
736;0;31;0;8;;3;0;0;0;M;20/07/1997;N;2020
737;56;322;1;30;1.0;2;15;1;1;M;29/08/2001;N;2020
738;56;165;0;30;1.0;2;15;0;1;F;29/10/2000;N;2020
739;0;18;0;57;0.0;0;7;1;1;M;04/04/2001;N;2020
740;56;161;0;30;1.0;2;15;0;1;M;09/04/2003;N;2020
741;0;82;0;47;;3;21;2;0;M;04/05/1974;N;2020
742;56;161;0;30;1.0;2;15;0;1;M;29/08/2001;N;2020
743;0;82;0;64;;3;21;0;0;F;26/02/2002;N;2020
744;56;164;1;5;1.0;2;15;1;1;F;14/04/2001;N;2020
745;0;82;0;64;;3;21;0;0;F;18/10/1985;N;2020
746;56;324;1;5;1.0;0;6;0;1;F;22/09/1998;N;2020
747;0;325;0;22;;4;10;0;0;M;15/12/1999;N;2020
748;56;163;1;5;1.0;2;15;0;1;F;11/03/2000;N;2020
749;64;31;0;65;0.0;3;0;1;1;M;14/05/2002;N;2020
750;0;326;0;38;;0;7;0;0;M;05/04/1987;N;2020
751;56;327;1;5;1.0;2;15;0;1;F;03/07/1998;N;2020
752;52;102;1;0;;2;15;0;0;F;02/01/1979;N;2020
753;56;328;1;5;1.0;0;6;1;1;M;07/07/2001;N;2020
754;56;329;1;5;1.0;0;6;1;1;F;09/07/2001;N;2020
755;91;330;1;16;0.0;2;15;2;1;M;27/12/1997;N;2020
756;56;331;1;5;1.0;2;15;0;1;F;30/10/1999;N;2020
757;52;1;0;55;;1;5;1;0;M;13/04/1990;N;2020
758;52;332;1;66;;4;10;0;0;F;22/10/1998;N;2020
759;16;321;0;20;;1;5;0;0;M;07/10/1984;N;2020
760;76;82;0;5;0.0;3;21;0;1;M;26/04/2002;N;2020
761;92;333;1;16;0.0;2;17;1;1;F;21/07/2000;N;2020
762;1;79;0;5;0.0;0;11;2;1;F;10/11/1996;N;2020
763;1;79;0;5;0.0;0;11;2;1;F;17/02/1998;N;2020
764;1;79;0;5;0.0;0;11;1;1;M;27/01/1992;N;2020
765;1;79;0;5;0.0;0;11;1;1;F;30/05/1995;N;2020
766;47;68;1;6;0.0;0;6;0;1;F;02/08/1996;N;2020
767;47;68;0;6;0.0;0;6;0;1;M;21/04/1997;N;2020
768;4;7;0;12;0.0;0;7;1;1;F;14/02/2000;N;2020
769;0;82;0;44;;3;21;0;0;M;13/04/1987;N;2020
770;23;68;1;10;0.0;0;6;1;1;M;23/12/1997;N;2020
771;23;334;0;12;0.0;0;6;1;1;M;24/08/1994;N;2020
772;30;335;1;14;0.0;2;3;1;1;F;19/07/1996;N;2020
773;24;73;0;8;0.0;0;7;1;1;M;24/02/2000;N;2020
774;60;336;1;5;1.0;2;15;1;1;F;18/07/2000;N;2020
775;22;136;1;5;0.0;2;12;0;1;M;16/04/1996;N;2020
776;41;19;0;5;1.0;2;15;0;1;F;26/11/1999;N;2020
777;0;82;0;58;;3;21;0;0;F;04/09/1996;N;2020
778;75;19;1;46;0.0;2;15;2;1;M;23/10/1992;N;2020
779;58;106;0;5;1.0;0;6;0;1;F;23/09/2001;N;2020
781;58;106;0;12;0.0;0;6;1;1;F;01/01/1992;N;2020
782;93;337;0;9;0.0;2;12;2;1;M;07/10/1993;N;2020
783;6;338;0;2;0.0;0;6;1;1;F;13/11/1997;N;2020
784;0;339;0;11;;2;15;0;0;M;07/11/1989;N;2020
785;47;340;0;16;1.0;0;6;0;1;M;20/06/2001;N;2020
